"","case_id","num_HH_members","psu","state","wealth_idx","district","HH_head_religion","HH_head_caste","HH_member_idx","sex","age","edu_lvl","birth_cert","has_aadhaar","mother_edu_lvl"
"4114"," 34059076",5,340590,"uttarakhand","richer","pithoragarh","hindu","none of above",5,"male","2","no education, preschool","has certificate","no","secondary"
"4115"," 34059120",5,340591,"uttarakhand","richer","udham singh nagar","muslim","none of above",4,"male","4","no education, preschool","has certificate","no","secondary"
"4116"," 34059120",5,340591,"uttarakhand","richer","udham singh nagar","muslim","none of above",5,"female","2","no education, preschool","has certificate","no","secondary"
"4117"," 34059121",6,340591,"uttarakhand","richer","udham singh nagar","muslim","none of above",6,"female","2","no education, preschool","has certificate","no","no education"
"4118"," 34059123",14,340591,"uttarakhand","richer","udham singh nagar","muslim","none of above",12,"female","0","no education, preschool","registered","no","primary"
"4119"," 34059127",4,340591,"uttarakhand","richest","udham singh nagar","muslim","none of above",4,"male","2","no education, preschool","has certificate","no","secondary"
"4120"," 34059131",5,340591,"uttarakhand","richer","udham singh nagar","muslim","none of above",5,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"4121"," 34059164",5,340591,"uttarakhand","poorer","udham singh nagar","muslim","none of above",4,"male","0","no education, preschool","has certificate","no","no education"
"4122"," 34059165",7,340591,"uttarakhand","richest","udham singh nagar","muslim","none of above",5,"male","0","no education, preschool","registered","no","secondary"
"4123"," 34059190",7,340591,"uttarakhand","richest","udham singh nagar","muslim","other backward class",7,"female","0","no education, preschool","has certificate","no","secondary"
"4124"," 34059219",3,340592,"uttarakhand","richest","hardwar","hindu","none of above",3,"female","3","no education, preschool","has certificate","no","higher"
"4125"," 34059224",10,340592,"uttarakhand","richer","hardwar","hindu","other backward class",7,"female","0","no education, preschool","has certificate","no","secondary"
"4126"," 34059224",10,340592,"uttarakhand","richer","hardwar","hindu","other backward class",10,"female","2","no education, preschool","registered","no","secondary"
"4127"," 34059240",7,340592,"uttarakhand","richest","hardwar","hindu","none of above",7,"male","0","no education, preschool","has certificate","no","higher"
"4128"," 34059285",5,340592,"uttarakhand","middle","hardwar","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","secondary"
"4129"," 34059286",4,340592,"uttarakhand","richest","hardwar","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","higher"
"4130"," 34059290",6,340592,"uttarakhand","richest","hardwar","hindu","none of above",5,"male","0","no education, preschool","has certificate","no","higher"
"4131"," 34059295",5,340592,"uttarakhand","richest","hardwar","hindu","none of above",5,"male","1","no education, preschool","has certificate","no","higher"
"4132"," 34059347",5,340593,"uttarakhand","poorer","champawat","hindu","scheduled caste",5,"female","2","no education, preschool","has certificate","no","primary"
"4133"," 34059361",5,340593,"uttarakhand","middle","champawat","hindu","scheduled caste",5,"male","2","no education, preschool","has certificate","no","secondary"
"4134"," 34059411",9,340594,"uttarakhand","richest","hardwar","hindu","none of above",9,"male","1","no education, preschool","has certificate","no","higher"
"4135"," 34059412",3,340594,"uttarakhand","richest","hardwar","christian","none of above",3,"male","3","no education, preschool","has certificate","no","higher"
"4136"," 34059413",7,340594,"uttarakhand","richer","hardwar","hindu","scheduled caste",6,"male","2","no education, preschool","has certificate","no","secondary"
"4137"," 34059468",4,340594,"uttarakhand","poorer","hardwar","hindu","scheduled caste",3,"male","4","no education, preschool","registered","no","no education"
"4138"," 34059468",4,340594,"uttarakhand","poorer","hardwar","hindu","scheduled caste",4,"male","2","no education, preschool","registered","no","no education"
"4139"," 34059483",4,340594,"uttarakhand","poorer","hardwar","hindu","scheduled tribe",3,"male","3","no education, preschool","registered","no","primary"
"4140"," 34059483",4,340594,"uttarakhand","poorer","hardwar","hindu","scheduled tribe",4,"male","1","no education, preschool","neither certificate or registered","no","primary"
"4141"," 34059522",3,340595,"uttarakhand","richer","nainital","hindu","none of above",3,"male","2","no education, preschool","has certificate","no","secondary"
"4142"," 34059543",3,340595,"uttarakhand","middle","nainital","hindu","none of above",3,"female","3","no education, preschool","don't know","no","secondary"
"4143"," 34059558",9,340595,"uttarakhand","middle","nainital","hindu","other backward class",3,"female","2","no education, preschool","has certificate","no","secondary"
"4144"," 34059558",9,340595,"uttarakhand","middle","nainital","hindu","other backward class",4,"male","0","no education, preschool","registered","no","secondary"
"4145"," 34059564",4,340595,"uttarakhand","richest","nainital","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","secondary"
"4146"," 34059573",10,340595,"uttarakhand","richest","nainital","hindu","none of above",10,"male","1","no education, preschool","has certificate","no","higher"
"4147"," 34059599",3,340595,"uttarakhand","richer","nainital","hindu","scheduled caste",3,"male","2","no education, preschool","has certificate","no","higher"
"4148"," 34059737",10,340597,"uttarakhand","richer","dehradun","hindu","scheduled tribe",7,"female","1","no education, preschool","registered","no","secondary"
"4149"," 34059776",8,340597,"uttarakhand","poorer","dehradun","hindu","scheduled tribe",7,"male","3","no education, preschool","neither certificate or registered","no","no education"
"4150"," 34059779",9,340597,"uttarakhand","poorer","dehradun","hindu","scheduled tribe",7,"female","3","no education, preschool","registered","no","secondary"
"4151"," 34059779",9,340597,"uttarakhand","poorer","dehradun","hindu","scheduled tribe",8,"male","1","no education, preschool","has certificate","no","secondary"
"4152"," 34059802",11,340598,"uttarakhand","middle","dehradun","hindu","scheduled tribe",5,"male","0","no education, preschool","registered","no","primary"
"4153"," 34059802",11,340598,"uttarakhand","middle","dehradun","hindu","scheduled tribe",8,"female","1","no education, preschool","has certificate","no","primary"
"4154"," 34059816",4,340598,"uttarakhand","middle","dehradun","hindu","scheduled caste",4,"female","1","no education, preschool","has certificate","no","primary"
"4155"," 34059821",5,340598,"uttarakhand","middle","dehradun","hindu","scheduled caste",4,"female","4","no education, preschool","has certificate","no","primary"
"4156"," 34059821",5,340598,"uttarakhand","middle","dehradun","hindu","scheduled caste",5,"female","1","no education, preschool","has certificate","no","primary"
"4157"," 34059846",6,340598,"uttarakhand","middle","dehradun","hindu","other backward class",5,"male","4","no education, preschool","neither certificate or registered","no","primary"
"4158"," 34059856",5,340598,"uttarakhand","richest","dehradun","hindu","scheduled tribe",5,"female","0","no education, preschool","has certificate","no","higher"
"4159"," 34059870",5,340598,"uttarakhand","richest","dehradun","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","higher"
"4160"," 34059883",7,340598,"uttarakhand","middle","dehradun","hindu","scheduled tribe",6,"male","4","no education, preschool","has certificate","no","primary"
"4161"," 34059883",7,340598,"uttarakhand","middle","dehradun","hindu","scheduled tribe",7,"male","2","no education, preschool","has certificate","no","primary"
"4162"," 34059888",3,340598,"uttarakhand","poorer","dehradun","hindu","other backward class",3,"female","0","no education, preschool","has certificate","no","no education"
"4163"," 34059901",5,340599,"uttarakhand","richer","nainital","muslim","don't know",5,"female","1","no education, preschool","registered","no","no education"
"4164"," 34059903",3,340599,"uttarakhand","middle","nainital","hindu","none of above",2,"male","4","no education, preschool","has certificate","no","secondary"
"4165"," 34059903",3,340599,"uttarakhand","middle","nainital","hindu","none of above",3,"male","2","no education, preschool","has certificate","no","secondary"
"4166"," 34059907",3,340599,"uttarakhand","poorer","nainital","muslim","other backward class",3,"female","3","no education, preschool","neither certificate or registered","no","primary"
"4167"," 34059945",5,340599,"uttarakhand","middle","nainital","muslim","scheduled tribe",5,"male","4","no education, preschool","has certificate","no","no education"
"4168"," 34059983",7,340599,"uttarakhand","middle","nainital","hindu","none of above",7,"male","4","no education, preschool","neither certificate or registered","no","primary"
"4169"," 34060221",6,340602,"uttarakhand","richest","hardwar","hindu","none of above",6,"female","0","no education, preschool","has certificate","no","higher"
"4170"," 34060291",3,340602,"uttarakhand","richest","hardwar","hindu","scheduled caste",3,"male","3","no education, preschool","has certificate","no","higher"
"4171"," 34060306",5,340603,"uttarakhand","poorer","dehradun","muslim","other backward class",5,"male","2","no education, preschool","has certificate","no","primary"
"4172"," 34060358",5,340603,"uttarakhand","richest","dehradun","hindu","none of above",5,"male","0","no education, preschool","has certificate","no","higher"
"4173"," 34060361",9,340603,"uttarakhand","poorer","dehradun","muslim","none of above",9,"male","1","no education, preschool","has certificate","no","no education"
"4174"," 34060466",5,340604,"uttarakhand","poorer","pithoragarh","hindu","scheduled caste",4,"male","1","no education, preschool","has certificate","no","primary"
"4175"," 34060466",5,340604,"uttarakhand","poorer","pithoragarh","hindu","scheduled caste",5,"female","0","no education, preschool","registered","no","primary"
"4176"," 34060724",9,340607,"uttarakhand","richest","nainital","hindu","none of above",8,"female","3","no education, preschool","has certificate","no","secondary"
"4177"," 34060790",4,340607,"uttarakhand","richest","nainital","hindu","none of above",3,"female","4","no education, preschool","has certificate","no","higher"
"4178"," 34060790",4,340607,"uttarakhand","richest","nainital","hindu","none of above",4,"female","1","no education, preschool","has certificate","no","higher"
"4179"," 34060791",11,340607,"uttarakhand","richest","nainital","hindu","none of above",8,"male","0","no education, preschool","has certificate","no","higher"
"4180"," 34060804",3,340608,"uttarakhand","poorer","champawat","hindu","none of above",3,"female","1","no education, preschool","has certificate","no","secondary"
"4181"," 34060806",4,340608,"uttarakhand","poorer","champawat","hindu","none of above",4,"female","3","no education, preschool","has certificate","no","no education"
"4182"," 34060814",12,340608,"uttarakhand","poorer","champawat","hindu","scheduled caste",5,"male","4","no education, preschool","has certificate","no","secondary"
"4183"," 34060814",12,340608,"uttarakhand","poorer","champawat","hindu","scheduled caste",6,"male","0","no education, preschool","has certificate","no","secondary"
"4184"," 34060826",5,340608,"uttarakhand","poorer","champawat","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","secondary"
"4185"," 34060826",5,340608,"uttarakhand","poorer","champawat","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","secondary"
"4186"," 34060829",4,340608,"uttarakhand","poorer","champawat","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","primary"
"4187"," 34060834",10,340608,"uttarakhand","poorer","champawat","hindu","none of above",10,"female","1","no education, preschool","has certificate","no","no education"
"4188"," 34060870",4,340608,"uttarakhand","poorest","champawat","hindu","scheduled caste",3,"female","4","no education, preschool","has certificate","no","no education"
"4189"," 34060870",4,340608,"uttarakhand","poorest","champawat","hindu","scheduled caste",4,"male","0","no education, preschool","neither certificate or registered","no","no education"
"4190"," 34060871",6,340608,"uttarakhand","middle","champawat","hindu","none of above",5,"male","2","no education, preschool","has certificate","no","primary"
"4191"," 34060892",6,340608,"uttarakhand","middle","champawat","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","secondary"
"4192"," 34060892",6,340608,"uttarakhand","middle","champawat","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","secondary"
"4193"," 34060905",5,340609,"uttarakhand","middle","tehri garhwal","hindu","none of above",5,"male","4","no education, preschool","registered","no","higher"
"4194"," 34060935",5,340609,"uttarakhand","middle","tehri garhwal","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","secondary"
"4195"," 34060949",7,340609,"uttarakhand","middle","tehri garhwal","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","secondary"
"4196"," 34060949",7,340609,"uttarakhand","middle","tehri garhwal","hindu","none of above",6,"male","3","no education, preschool","has certificate","no","secondary"
"4197"," 34060955",4,340609,"uttarakhand","poorer","tehri garhwal","hindu","none of above",3,"male","2","no education, preschool","has certificate","no","higher"
"4198"," 34060961",7,340609,"uttarakhand","richer","tehri garhwal","hindu","none of above",5,"female","4","no education, preschool","has certificate","no","secondary"
"4199"," 34060966",7,340609,"uttarakhand","middle","tehri garhwal","hindu","none of above",5,"female","0","no education, preschool","has certificate","no","higher"
"4200"," 34061109",4,340611,"uttarakhand","poorer","bageshwar","hindu","none of above",4,"female","3","no education, preschool","neither certificate or registered","no","secondary"
"4201"," 34061148",4,340611,"uttarakhand","poorest","bageshwar","hindu","none of above",3,"male","4","no education, preschool","neither certificate or registered","no","primary"
"4202"," 34061148",4,340611,"uttarakhand","poorest","bageshwar","hindu","none of above",4,"male","2","no education, preschool","neither certificate or registered","no","primary"
"4203"," 34061152",6,340611,"uttarakhand","poorer","bageshwar","hindu","none of above",6,"male","1","no education, preschool","neither certificate or registered","no","no education"
"4204"," 34061158",7,340611,"uttarakhand","middle","bageshwar","hindu","none of above",5,"male","1","no education, preschool","neither certificate or registered","no","higher"
"4205"," 34061180",2,340611,"uttarakhand","poorer","bageshwar","hindu","none of above",2,"female","2","no education, preschool","neither certificate or registered","no","secondary"
"4206"," 34061195",10,340611,"uttarakhand","richer","bageshwar","hindu","none of above",9,"female","2","no education, preschool","has certificate","no","secondary"
"4207"," 34061195",10,340611,"uttarakhand","richer","bageshwar","hindu","none of above",10,"male","0","no education, preschool","has certificate","no","secondary"
"4208"," 34061312",8,340613,"uttarakhand","richer","nainital","muslim","scheduled tribe",6,"male","4","no education, preschool","has certificate","no","secondary"
"4209"," 34061312",8,340613,"uttarakhand","richer","nainital","muslim","scheduled tribe",7,"female","1","no education, preschool","has certificate","no","secondary"
"4210"," 34061316",12,340613,"uttarakhand","richer","nainital","muslim","none of above",12,"female","0","no education, preschool","registered","no","no education"
"4211"," 34061341",3,340613,"uttarakhand","richer","nainital","muslim","other backward class",3,"male","3","no education, preschool","has certificate","yes","primary"
"4212"," 34061350",3,340613,"uttarakhand","richest","nainital","muslim","other backward class",3,"male","3","no education, preschool","has certificate","no","secondary"
"4213"," 34061382",4,340613,"uttarakhand","richest","nainital","muslim","other backward class",3,"male","3","no education, preschool","has certificate","no","primary"
"4214"," 34061382",4,340613,"uttarakhand","richest","nainital","muslim","other backward class",4,"male","1","no education, preschool","has certificate","no","primary"
"4215"," 34061383",11,340613,"uttarakhand","richest","nainital","muslim","scheduled caste",10,"female","2","no education, preschool","has certificate","no","secondary"
"4216"," 34061383",11,340613,"uttarakhand","richest","nainital","muslim","scheduled caste",11,"female","1","no education, preschool","has certificate","no","secondary"
"4217"," 34061395",8,340613,"uttarakhand","richer","nainital","muslim","none of above",8,"male","4","no education, preschool","registered","no","secondary"
"4218"," 34061408",4,340614,"uttarakhand","middle","bageshwar","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","secondary"
"4219"," 34061433",10,340614,"uttarakhand","middle","bageshwar","hindu","none of above",6,"male","2","no education, preschool","has certificate","no","secondary"
"4220"," 34061436",10,340614,"uttarakhand","richer","bageshwar","hindu","none of above",9,"female","2","no education, preschool","neither certificate or registered","no","secondary"
"4221"," 34061436",10,340614,"uttarakhand","richer","bageshwar","hindu","none of above",10,"male","0","no education, preschool","neither certificate or registered","no","secondary"
"4222"," 34061438",5,340614,"uttarakhand","poorest","bageshwar","hindu","scheduled caste",5,"female","3","no education, preschool","has certificate","no","no education"
"4223"," 34061439",6,340614,"uttarakhand","richer","bageshwar","hindu","none of above",6,"female","2","no education, preschool","has certificate","no","higher"
"4224"," 34061443",5,340614,"uttarakhand","middle","bageshwar","hindu","scheduled caste",5,"male","3","no education, preschool","has certificate","no","primary"
"4225"," 34061467",10,340614,"uttarakhand","middle","bageshwar","hindu","none of above",6,"female","4","no education, preschool","has certificate","no","secondary"
"4226"," 34061467",10,340614,"uttarakhand","middle","bageshwar","hindu","none of above",7,"male","0","no education, preschool","has certificate","no","secondary"
"4227"," 34061467",10,340614,"uttarakhand","middle","bageshwar","hindu","none of above",10,"female","1","no education, preschool","has certificate","no","secondary"
"4228"," 34061491",4,340614,"uttarakhand","middle","bageshwar","hindu","none of above",3,"male","1","no education, preschool","has certificate","no","secondary"
"4229"," 34061503",4,340615,"uttarakhand","poorer","udham singh nagar","hindu","none of above",3,"female","2","no education, preschool","neither certificate or registered","no","primary"
"4230"," 34061503",4,340615,"uttarakhand","poorer","udham singh nagar","hindu","none of above",4,"male","0","no education, preschool","neither certificate or registered","no","primary"
"4231"," 34061510",5,340615,"uttarakhand","middle","udham singh nagar","hindu","other backward class",4,"male","3","no education, preschool","neither certificate or registered","no","no education"
"4232"," 34061510",5,340615,"uttarakhand","middle","udham singh nagar","hindu","other backward class",5,"male","1","no education, preschool","neither certificate or registered","no","no education"
"4233"," 34061564",5,340615,"uttarakhand","richest","udham singh nagar","hindu","none of above",3,"female","2","no education, preschool","has certificate","no","higher"
"4234"," 34061567",3,340615,"uttarakhand","middle","udham singh nagar","hindu","other backward class",3,"female","4","no education, preschool","registered","no","primary"
"4235"," 34061581",4,340615,"uttarakhand","middle","udham singh nagar","hindu","other backward class",3,"male","2","no education, preschool","neither certificate or registered","no","no education"
"4236"," 34061581",4,340615,"uttarakhand","middle","udham singh nagar","hindu","other backward class",4,"female","0","no education, preschool","neither certificate or registered","no","no education"
"4237"," 34061608",8,340616,"uttarakhand","richer","almora","hindu","none of above",7,"female","4","no education, preschool","don't know","no","secondary"
"4238"," 34061608",8,340616,"uttarakhand","richer","almora","hindu","none of above",8,"male","2","no education, preschool","has certificate","no","secondary"
"4239"," 34061639",4,340616,"uttarakhand","richer","almora","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","no education"
"4240"," 34061645",7,340616,"uttarakhand","richest","almora","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","higher"
"4241"," 34061645",7,340616,"uttarakhand","richest","almora","hindu","none of above",7,"male","0","no education, preschool","neither certificate or registered","no","higher"
"4242"," 34061656",6,340616,"uttarakhand","middle","almora","hindu","none of above",5,"male","0","no education, preschool","neither certificate or registered","no","secondary"
"4243"," 34061687",6,340616,"uttarakhand","middle","almora","hindu","none of above",4,"female","4","no education, preschool","has certificate","no","secondary"
"4244"," 34061695",6,340616,"uttarakhand","richer","almora","hindu","none of above",6,"male","1","no education, preschool","has certificate","no","secondary"
"4245"," 34061696",4,340616,"uttarakhand","middle","almora","hindu","none of above",4,"female","1","no education, preschool","don't know","no","secondary"
"4246"," 34061701",5,340617,"uttarakhand","poorer","rudraprayag","hindu","scheduled caste",5,"female","3","no education, preschool","neither certificate or registered","no","primary"
"4247"," 34061709",3,340617,"uttarakhand","poorer","rudraprayag","hindu","scheduled caste",3,"male","2","no education, preschool","has certificate","no","secondary"
"4248"," 34061720",6,340617,"uttarakhand","poorer","rudraprayag","hindu","none of above",3,"female","1","no education, preschool","has certificate","no","secondary"
"4249"," 34061720",6,340617,"uttarakhand","poorer","rudraprayag","hindu","none of above",4,"female","0","no education, preschool","neither certificate or registered","no","secondary"
"4250"," 34061723",5,340617,"uttarakhand","poorer","rudraprayag","hindu","scheduled caste",4,"female","4","no education, preschool","registered","no","secondary"
"4251"," 34061723",5,340617,"uttarakhand","poorer","rudraprayag","hindu","scheduled caste",5,"female","1","no education, preschool","registered","no","secondary"
"4252"," 34061726",4,340617,"uttarakhand","middle","rudraprayag","hindu","none of above",4,"male","3","no education, preschool","registered","no","secondary"
"4253"," 34061729",4,340617,"uttarakhand","richer","rudraprayag","hindu","none of above",3,"male","2","no education, preschool","has certificate","no","secondary"
"4254"," 34061729",4,340617,"uttarakhand","richer","rudraprayag","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","secondary"
"4255"," 34061752",5,340617,"uttarakhand","richer","rudraprayag","hindu","none of above",3,"female","4","no education, preschool","neither certificate or registered","no","secondary"
"4256"," 34061752",5,340617,"uttarakhand","richer","rudraprayag","hindu","none of above",4,"male","3","no education, preschool","neither certificate or registered","no","secondary"
"4257"," 34061757",4,340617,"uttarakhand","middle","rudraprayag","hindu","none of above",2,"female","4","no education, preschool","has certificate","no","primary"
"4258"," 34061757",4,340617,"uttarakhand","middle","rudraprayag","hindu","none of above",3,"male","1","no education, preschool","has certificate","no","primary"
"4259"," 34061771",3,340617,"uttarakhand","richer","rudraprayag","hindu","none of above",2,"female","0","no education, preschool","has certificate","no","higher"
"4260"," 34061792",5,340617,"uttarakhand","middle","rudraprayag","hindu","none of above",5,"male","3","no education, preschool","registered","no","secondary"
"4261"," 34061806",4,340618,"uttarakhand","middle","tehri garhwal","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","secondary"
"4262"," 34061818",4,340618,"uttarakhand","middle","tehri garhwal","hindu","none of above",4,"male","4","no education, preschool","has certificate","no","secondary"
"4263"," 34061819",6,340618,"uttarakhand","richer","tehri garhwal","hindu","none of above",6,"male","2","no education, preschool","has certificate","no","secondary"
"4264"," 34061836",5,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",4,"male","1","no education, preschool","neither certificate or registered","no","secondary"
"4265"," 34061850",6,340618,"uttarakhand","poorer","tehri garhwal","hindu","scheduled caste",5,"female","2","no education, preschool","has certificate","no","secondary"
"4266"," 34061850",6,340618,"uttarakhand","poorer","tehri garhwal","hindu","scheduled caste",6,"male","0","no education, preschool","has certificate","no","secondary"
"4267"," 34061870",10,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",4,"male","4","no education, preschool","registered","no","primary"
"4268"," 34061870",10,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",6,"female","4","no education, preschool","has certificate","no","secondary"
"4269"," 34061870",10,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",7,"male","3","no education, preschool","has certificate","no","secondary"
"4270"," 34061870",10,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",8,"female","1","no education, preschool","registered","no","secondary"
"4271"," 34061877",6,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",4,"female","4","no education, preschool","has certificate","no","primary"
"4272"," 34061877",6,340618,"uttarakhand","middle","tehri garhwal","hindu","scheduled caste",5,"female","0","no education, preschool","has certificate","no","primary"
"4273"," 34061888",6,340618,"uttarakhand","richer","tehri garhwal","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","secondary"
"4274"," 34061898",10,340618,"uttarakhand","richer","tehri garhwal","hindu","none of above",5,"male","3","no education, preschool","has certificate","no","secondary"
"4275"," 34061898",10,340618,"uttarakhand","richer","tehri garhwal","hindu","none of above",9,"female","3","no education, preschool","has certificate","no","higher"
"4276"," 34061898",10,340618,"uttarakhand","richer","tehri garhwal","hindu","none of above",10,"male","0","no education, preschool","has certificate","no","higher"
"4277"," 34061929",6,340619,"uttarakhand","middle","rudraprayag","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","secondary"
"4278"," 34061929",6,340619,"uttarakhand","middle","rudraprayag","hindu","none of above",5,"male","0","no education, preschool","registered","no","secondary"
"4279"," 34061982",6,340619,"uttarakhand","richer","rudraprayag","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","higher"
"4280"," 34062037",9,340620,"uttarakhand","richest","tehri garhwal","hindu","none of above",5,"male","3","no education, preschool","has certificate","no","higher"
"4281"," 34062037",9,340620,"uttarakhand","richest","tehri garhwal","hindu","none of above",8,"male","2","no education, preschool","has certificate","no","secondary"
"4282"," 34062037",9,340620,"uttarakhand","richest","tehri garhwal","hindu","none of above",9,"male","0","no education, preschool","has certificate","no","secondary"
"4283"," 34062050",6,340620,"uttarakhand","richer","tehri garhwal","hindu","other backward class",4,"male","1","no education, preschool","has certificate","no","secondary"
"4284"," 34062074",5,340620,"uttarakhand","richest","tehri garhwal","hindu","scheduled caste",4,"female","1","no education, preschool","has certificate","no","higher"
"4285"," 34062093",5,340620,"uttarakhand","richer","tehri garhwal","hindu","none of above",4,"female","0","no education, preschool","has certificate","no","secondary"
"4286"," 34062210",5,340622,"uttarakhand","middle","almora","hindu","none of above",5,"male","2","no education, preschool","has certificate","no","secondary"
"4287"," 34062252",5,340622,"uttarakhand","middle","almora","hindu","none of above",5,"male","3","no education, preschool","has certificate","no","secondary"
"4288"," 34062303",12,340623,"uttarakhand","middle","hardwar","muslim","other backward class",6,"female","4","no education, preschool","neither certificate or registered","no","no education"
"4289"," 34062303",12,340623,"uttarakhand","middle","hardwar","muslim","other backward class",7,"male","3","no education, preschool","neither certificate or registered","no","no education"
"4290"," 34062303",12,340623,"uttarakhand","middle","hardwar","muslim","other backward class",8,"male","0","no education, preschool","neither certificate or registered","no","no education"
"4291"," 34062304",8,340623,"uttarakhand","middle","hardwar","muslim","other backward class",8,"male","4","no education, preschool","neither certificate or registered","no","no education"
"4292"," 34062313",4,340623,"uttarakhand","middle","hardwar","muslim","none of above",4,"female","2","no education, preschool","has certificate","no","no education"
"4293"," 34062336",5,340623,"uttarakhand","middle","hardwar","muslim","other backward class",5,"female","4","no education, preschool","registered","no","primary"
"4294"," 34062348",7,340623,"uttarakhand","middle","hardwar","muslim","other backward class",7,"female","3","no education, preschool","has certificate","no","no education"
"4295"," 34062355",3,340623,"uttarakhand","poorer","hardwar","muslim","other backward class",3,"male","2","no education, preschool","has certificate","no","primary"
"4296"," 34062356",11,340623,"uttarakhand","richest","hardwar","muslim","other backward class",10,"female","4","no education, preschool","has certificate","no","primary"
"4297"," 34062358",8,340623,"uttarakhand","richer","hardwar","hindu","none of above",6,"female","3","no education, preschool","has certificate","no","secondary"
"4298"," 34062358",8,340623,"uttarakhand","richer","hardwar","hindu","none of above",7,"female","0","no education, preschool","has certificate","no","secondary"
"4299"," 34062385",6,340623,"uttarakhand","middle","hardwar","muslim","other backward class",6,"male","2","no education, preschool","has certificate","no","primary"
"4300"," 34062390",4,340623,"uttarakhand","middle","hardwar","muslim","other backward class",4,"female","2","no education, preschool","has certificate","no","primary"
"4301"," 34062409",4,340624,"uttarakhand","poorer","bageshwar","hindu","none of above",4,"male","1","no education, preschool","registered","no","no education"
"4302"," 34062417",4,340624,"uttarakhand","poorest","bageshwar","hindu","scheduled caste",4,"male","4","no education, preschool","has certificate","no","no education"
"4303"," 34062450",6,340624,"uttarakhand","middle","bageshwar","hindu","none of above",6,"male","1","no education, preschool","has certificate","no","secondary"
"4304"," 34062488",5,340624,"uttarakhand","richest","bageshwar","hindu","none of above",5,"male","0","no education, preschool","neither certificate or registered","no","secondary"
"4305"," 34062529",5,340625,"uttarakhand","richer","almora","hindu","none of above",4,"male","2","no education, preschool","has certificate","no","secondary"
"4306"," 34062573",5,340625,"uttarakhand","richer","almora","hindu","none of above",4,"male","3","no education, preschool","has certificate","no","secondary"
"4307"," 34062573",5,340625,"uttarakhand","richer","almora","hindu","none of above",5,"male","1","no education, preschool","has certificate","no","secondary"
"4308"," 34062587",3,340625,"uttarakhand","richer","almora","hindu","none of above",3,"female","3","no education, preschool","neither certificate or registered","no","higher"
"4309"," 34062611",7,340626,"uttarakhand","poorer","almora","hindu","none of above",5,"female","3","no education, preschool","has certificate","no","secondary"
"4310"," 34062611",7,340626,"uttarakhand","poorer","almora","hindu","none of above",6,"female","0","no education, preschool","registered","no","secondary"
"4311"," 34062616",6,340626,"uttarakhand","poorer","almora","hindu","scheduled caste",5,"male","4","no education, preschool","registered","yes","no education"
"4312"," 34062628",7,340626,"uttarakhand","poorer","almora","hindu","none of above",7,"male","2","no education, preschool","neither certificate or registered","no","secondary"
"4313"," 34062636",7,340626,"uttarakhand","richer","almora","hindu","none of above",6,"female","4","no education, preschool","has certificate","yes","higher"
"4314"," 34062652",7,340626,"uttarakhand","middle","almora","hindu","none of above",4,"male","2","no education, preschool","registered","no","secondary"
"4315"," 34062652",7,340626,"uttarakhand","middle","almora","hindu","none of above",6,"male","1","no education, preschool","registered","no","secondary"
"4316"," 34062668",6,340626,"uttarakhand","poorer","almora","hindu","none of above",5,"male","2","no education, preschool","has certificate","yes","secondary"
"4317"," 34062668",6,340626,"uttarakhand","poorer","almora","hindu","none of above",6,"female","1","no education, preschool","has certificate","no","secondary"
"4318"," 34062690",6,340626,"uttarakhand","poorer","almora","hindu","none of above",5,"male","4","no education, preschool","has certificate","yes","secondary"
"4319"," 34062690",6,340626,"uttarakhand","poorer","almora","hindu","none of above",6,"male","2","no education, preschool","neither certificate or registered","no","secondary"
"4320"," 34062692",3,340626,"uttarakhand","richest","almora","hindu","none of above",3,"female","3","no education, preschool","has certificate","no","higher"
"4321"," 34062708",7,340627,"uttarakhand","richest","hardwar","hindu","none of above",4,"male","0","no education, preschool","has certificate","no","higher"
